GDP_per_capita,country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
7078.860322990,Bulgaria,01-01-2015,46.167096536,35.307663965,108560,608,25.694641242,-0.345705241,0.118749820,96.584686279,17.85,,44556.5,57320.00702,66.120035004,-0.104633261,4.372238319,7.07775,0.949169993,30.851080054,20.077803641,34.348704842,-0.012040901,0.206030563,,,,,56.65625161,,1.245539120,50811995688.6771,0.010424642,0.196433380,-0.159006894,0.137024984,0.578268290,0.185423762,3.912084341,4.13153267,41.3,38.6,9.2,15.3,74.614634146,7177991,1866995,0.432587624,0.127105325,1.723842250
7570.931655117,Bulgaria,01-01-2016,46.250921150,35.381355932,108560,608,26.387949712,-0.259969264,0.123382360,97.337829590,17.71,,41586.7,54456.29094,65.657903464,-0.798649886,2.970723163,,0.769760013,35.543670058,20.333029962,32.092123793,0.089791454,0.200039595,,,,75.01375,59.82554766,2.807685,1.243310510,53964253211.84,0.068279371,0.203295976,-0.139942423,0.153430045,0.701290071,0.188440174,3.393708229,4.11103821,40.4,40.6,9.1,15.1,74.812195122,7127822,1829783,0.402202278,0.122539222,1.090260530
8381.881346217,Bulgaria,01-01-2017,46.329403095,35.501105380,108560,608,25.753843967,-0.195962429,0.114062227,98.064865112,17.11,,43885.1,56596.72316,65.180057111,2.061596194,0.597671214,,0.739950001,32.235054135,20.523224655,32.053809859,0.098326817,0.200046286,0.676,,,76.75125,63.41010138,,1.221522455,59309748166.1179,0.321378797,0.209813088,-0.124983504,0.143238366,0.657676280,0.197260484,4.075270176,4.11570501,38.9,40.4,9,15.5,74.814634146,7075947,1792408,0.429834396,0.109447315,1.434055348
9447.655896815,Bulgaria,01-01-2018,46.333824613,35.620854827,108560,608,25.292235278,-0.188040331,0.123989016,98.699638367,19.59,,40898.2,53370.25718,64.711099853,2.814544738,0.699018813,,0.753790021,28.698653228,19.912689172,33.096461233,0.112081617,0.200347409,0.670277238,,,82.668333333,64.78201069,3.03,1.448650905,66370132238.3914,0.444267064,0.208318025,-0.105625674,0.137300074,0.605752707,0.197632849,4.045289993,4.22399569,32.8,41.3,8.9,15.4,74.963414634,7025037,1755697,0.365130007,0.112149946,1.292601312
9874.336326252,Bulgaria,01-01-2019,46.398305085,35.740604274,108560,608,25.325180246,-0.180789098,0.132180512,99.195007324,19.32,,39159.9,51526.03949,64.257194178,3.103729448,-0.655694693,,0.832360029,26.935638845,20.482815091,33.061465409,0.173825905,0.207311600,,61,20.8,82.323333333,67.94698094,,3.132162975,68881010245.5498,0.561198294,0.223971575,-0.036942877,0.139356866,0.530806184,0.195965901,4.197150230,4.19368887,32.5,40.3,8.8,15.5,75.112195122,6975761,1719734,0.354615122,0.111259826,1.176882289
10148.342395443,Bulgaria,01-01-2020,46.490420044,35.860353721,108560,608,18.702632106,-0.322116584,0.137092009,99.7,21.08,,34138.1,46492.85461,63.872651069,1.672440969,0.073400700,,0.849240005,32.259646198,20.278213340,36.685272954,-0.213883147,0.220126405,0.613898158,,,83.052916667,70.16248359,,1.592655416,70368758395.141,0.401580870,0.226481333,-0.127281368,0.136636123,0.460990727,0.208771586,4.502870083,5.09874439,32.1,40.5,8.5,18,73.658536585,6934015,1685936,0.259695321,0.103270337,0.988655607
241.547665710,Burundi,01-01-2013,73.481308411,9.554517134,25680,1274,14.895127068,-1.426113844,0.166183755,6.9,91.11,,366.4,3244.959156,395.232749221,7.937958075,6.664371597,,,,,,-1.070221066,0.171986401,,,,,1.264218111,,2.482413115,2451606632.29246,-1.350277543,0.242341712,-1.076438308,0.137999058,-0.900794625,0.182088539,5.995399952,1.54086971,64.8,38.6,43.402,9.178,59.235,10149577,8984203,-0.953051269,0.121338785,5.123365973
14637.756166625,Chile,01-01-2011,19.185315494,22.728576578,743532,1522,11.092943210,1.476592660,0.151972651,99.588193,28.79,3596.106645950,76470.5,98241.40312,23.097288348,3.341216943,5.587457772,,0.352880001,,18.936095999,19.494509574,1.152272344,0.211025000,,,,,52.24960729,,2.263612772,251382574083.741,0.452553362,0.238522351,1.263338566,0.139751658,1.440535307,0.186157972,4.061729908,3.19340086,24.3,46.9,14.109,5.805,79.11,17173573,2209895,1.073909163,0.126818925,3.703364466
15842.15915686,Chile,01-01-2013,18.199411727,23.197054061,743532,1522,9.783311617,1.498959064,0.140966728,99.6,30.23,3893.506111534,82998.5,103897.7388,23.549658925,1.789555540,6.846326434,,0.390300006,,17.458772897,20.196301205,1.158450365,0.205317155,,,,,58,,1.994622472,277395018674.682,0.363742530,0.225787356,1.255251408,0.148114637,1.482871890,0.198322117,4.548140049,3.5473907,20.4,46.8,13.697,6.037,79.339,17509925,2233216,1.106285453,0.119661629,3.175342075
13567.357217433,Chile,01-01-2015,17.212160337,23.665531544,743532,1522,9.356851753,1.183169365,0.136971533,99.714844,25.06,,82260.4,102210.7159,24.034102096,4.348773532,0.534100505,,0.382959992,,17.546082927,21.634814884,0.919540107,0.218865871,,,,,76.62959195,,1.909623355,242450355827.827,0.424871743,0.196433380,1.220056891,0.152629957,1.319842696,0.198221818,4.903900146,3.98668075,20.9,45.3,13.211,6.121,79.746,17870124,2258784,1.004505992,0.129072085,2.344695538
15034.058425229,Chile,01-01-2017,16.226256570,23.996196532,743532,1522,8.689947636,1.001477480,0.125423431,99.7,24.1,,87136.9,107321.0615,24.704487500,2.182718469,-0.262655301,,0.356790006,,17.505794683,22.347256473,0.809503496,0.211222515,0.674,,,78.921666667,82.32748693,,1.940592530,276154259806.312,0.406280667,0.209813088,0.979842782,0.155745432,1.325200796,0.197260484,5.432789803,4.57049799,20.7,45.3,12.13,6.139,80.35,18368577,2297909,1.000429034,0.126143590,4.240938207
6392.758025640,Colombia,01-01-2010,38.308246958,54.806480397,1109500,3240,5.811305627,-0.423333108,0.156813934,96.788995,29.63,1104.491269077,64146.1,162038.7755,40.393067147,2.272002279,5.372224027,,0.193580002,72.452669926,12.142165202,25.404384259,-0.123824142,0.204734981,0.580249488,,25.6,,36.5,2.77,3.636915046,286498534094.963,-1.537184834,0.239330947,-0.271385610,0.144613743,0.157253936,0.186796233,4.833829880,5.10725737,29.7,54.6,16.909,4.924,75.033,44816108,9875678,-0.132357180,0.112328812,34.494293882
7392.943599563,Colombia,01-01-2011,37.603424966,54.685141055,1109500,3240,5.570851925,-0.317527682,0.146023944,96.6936,28.74,1148.560241996,69771.1,166014.9048,40.837223073,3.415033448,4.542964842,,0.198420003,62.860132822,14.575881187,24.224740276,-0.050426964,0.203929737,,,,,40.35091575,,3.077106989,334966134865.3,-1.284655571,0.238522351,-0.217361465,0.134700432,0.279601455,0.177598774,4.466080189,4.98383522,28.8,53.5,16.609,4.945,75.32,45308899,9816173,-0.059714228,0.111646034,35.593448921
8096.801509775,Colombia,01-01-2012,38.411536728,54.563801712,1109500,3240,5.804356283,-0.422298342,0.137697056,97.032176,28.8,1177.569982817,70223.2,164091.467,41.264008112,3.169301888,8.655350954,,0.221159995,65.227695883,13.226990714,25.032986300,-0.001164993,0.201149002,,,,,48.98,2.87,3.156005863,370691143086.755,-1.401810408,0.219665527,-0.325919122,0.142120630,0.326594681,0.192174211,4.370389938,4.71287298,26.5,52.6,16.344,4.982,75.597,45782417,9751197,-0.063991345,0.111649998,35.908982263
8263.641929422,Colombia,01-01-2013,40.392609283,54.442462370,1109500,3240,6.019128040,-0.441052586,0.138090417,97.779418,32.13,1317.965575016,77725.4,172344.8462,41.674565119,2.016992243,8.907974410,,0.257609993,67.102911946,14.022114346,33.285193139,0.053505383,0.198292583,,,,,51.7,,3.272262857,382093697077.685,-1.291971803,0.225787356,-0.387949467,0.143709019,0.339824229,0.190107152,4.878550053,4.90206432,24.3,52.6,16.088,5.041,75.827,46237930,9681760,-0.081278838,0.110258207,33.353569245
8167.472841563,Colombia,01-01-2014,40.378548896,54.321123028,1109500,3240,6.491210347,-0.397179246,0.134030491,97.790938,32.22,1320.345130003,80091,175835.9665,42.071155475,2.898837878,8.442949352,,0.303169996,47.976169516,15.699748372,30.162591769,-0.135249034,0.206943452,,,,,52.57,2.639637,3.108258848,381240864422.407,-1.114594102,0.192247406,-0.251975983,0.156036824,0.444412023,0.198224083,4.629459858,5.05892658,21.6,52.6,15.834,5.106,76.043,46677947,9608655,-0.043301202,0.126920462,28.585233194
6228.651621861,Colombia,01-01-2015,40.364488508,54.199783686,1109500,3240,7.630381280,-0.352239668,0.135181859,98.186898,31.46,,81017.2,175033.6574,42.469335737,4.989831158,8.785473732,,0.365420014,53.278587474,15.797262655,26.815677055,-0.093312420,0.208267123,,,,,55.90497251,,3.109960084,293492370228.844,-1.072663784,0.196433380,-0.246754706,0.151492104,0.407719731,0.192346945,4.470389843,5.32889223,19.8,51,15.585,5.168,76.257,47119728,9535148,0.003939450,0.128818244,27.128764411
5936.261021668,Colombia,01-01-2016,40.350428121,54.041901758,1109500,3240,7.670702697,-0.384032637,0.136510596,98.4,30.6,,83526.2,178893.9855,42.925601622,7.513460246,9.032095057,,0.270509988,66.907160913,14.385212930,28.630835099,-0.036480796,0.199749023,,,,71.59,58.13649357,2.612351,3.071131026,282720100286.228,-0.887163997,0.203295976,-0.265702873,0.160967916,0.339025348,0.197488070,4.477210045,5.29663372,17.6,50.6,15.353,5.213,76.471,47625955,9473755,0.121845424,0.125269637,26.040422433
6782.037920332,Colombia,01-01-2018,39.700766111,53.664245155,1109500,3240,7.667358642,-0.339970648,0.126671717,98.5,30.57,,79355.2,182787.6556,44.413664714,3.240569329,7.153069490,,0.312330008,71.650570248,14.609842448,29.971790722,-0.139319524,0.200503990,0.598653853,,,71.112083333,64.12637682,2.94,3.033232739,334198218100.719,-0.806959629,0.208318025,-0.383665770,0.146176517,0.224889174,0.191480890,4.449100018,5.46089888,19.1,50.4,14.841,5.311,76.748,49276961,9472017,0.172091424,0.127886236,26.231325160
6436.509215295,Colombia,01-01-2019,39.976566021,53.484632717,1109500,3240,7.931801048,-0.283157200,0.134961605,99.444259644,31.5,,79186.7,186444.7985,45.234255070,3.523019327,7.467547259,,0.322010010,72.703878577,14.900524623,31.304706565,0.032749880,0.211166546,,67,,73.765416667,65.00690072,,3.145656694,323031701210.765,-0.979467273,0.223971575,-0.391018122,0.148520514,0.317910939,0.190103382,4.510690212,5.7730794,17.5,51.3,14.682,5.411,76.752,50187406,9483412,0.204610735,0.122207336,25.753472637
5304.289128866,Colombia,01-01-2020,39.704621902,53.305011266,1109500,3240,5.946413741,-0.251915634,0.143402383,99.721755981,31.31,,79057.6,186999.3355,45.904156827,2.526635001,8.248218417,,0.289609998,91.223210502,14.055500706,36.581101945,0.008680122,0.231793165,0.604330301,,,74.068333333,69.79533474,,3.533526447,270150956772.57,-0.701150596,0.226481333,-0.492650598,0.146567494,0.225666419,0.202663422,5.265500069,6.53422785,18.1,53.5,14.435,6.606,74.769,50930662,9460370,0.143143579,0.127261952,24.242763384
8147.243984934,Costa Rica,01-01-2010,35.624755190,56.231884058,51060,2926,18.351178267,0.664391637,0.186136976,98.995734,40.39,1869.651416669,7105.5,13252.16003,90.525891108,5.662757084,9.811593129,,0.479900002,,12.952542058,25.613628333,0.298928887,0.221109048,0.597758889,,35.6,,36.5,2.91,,37658614803.848,0.691537201,0.260473907,0.535760880,0.166154817,0.586027026,0.202061042,6.565740108,5.80644417,30.942203288,48,16.04,4.552,78.67,4622252,1306433,1.039889455,0.135107636,11.401370090
9137.455100776,Costa Rica,01-01-2011,35.624755190,56.552408931,51060,2926,18.080467143,0.593173563,0.187793016,99.232348,38.02,1866.482504211,7430.8,13939.11362,91.655424990,4.877998310,11.045273894,,0.462350011,,13.208986865,25.378520708,0.283398628,0.229370415,,,,,39.212196,,,42762613699.9524,0.508276045,0.254919261,0.443259001,0.162614882,0.596260905,0.216900557,6.379889965,5.70106649,28.799579236,48.8,15.772,4.379,79.348,4679926,1269758,1.053862691,0.137637258,10.128364195
9971.651655766,Costa Rica,01-01-2012,35.487661575,56.872933803,51060,2926,17.854124248,0.570753694,0.167744040,99.503298,38.06,1922.901123234,7446.7,13894.03481,92.765236976,4.495453144,12.869664357,,0.547129989,,13.105296066,25.944683162,0.474399060,0.217537954,,,,,47.5,2.75,,47231655431.1389,0.638402462,0.226807356,0.528911471,0.159036845,0.743631065,0.225563601,6.582399845,5.503479,26.2,48.4,15.483,4.541,79.283,4736593,1234072,1.088219762,0.129824117,8.592673194
10633.266550462,Costa Rica,01-01-2013,35.272228750,57.193458676,51060,2926,18.321483983,0.577552676,0.169647023,99.563517,37.8,1919.844058324,7778.7,14390.80079,93.841265178,5.231336142,10.132995709,,0.542530000,,13.416824750,26.517739578,0.456511080,0.212710589,,,,,45.96,,,50949668840.8692,0.677918017,0.231508240,0.563845575,0.160925999,0.747273743,0.222486019,6.687399864,5.45445585,25.347211221,49.2,15.093,4.62,79.403,4791535,1199321,1.078483462,0.127141535,8.577627003
10737.678881153,Costa Rica,01-01-2014,34.958871915,57.513983549,51060,2926,18.595865421,0.725670099,0.143828928,99.359291,37.62,1922.883197696,7832.3,14438.24508,94.874422248,4.519200985,8.187917600,,0.556270003,,13.045588962,26.735858109,0.363258302,0.232618153,,,,,53,2.700719,,52016408951.8225,0.577418208,0.196386188,0.583418787,0.165181413,0.656426251,0.216120020,6.679520130,5.44291878,25.706942764,48.6,14.852,5.059,78.774,4844288,1165487,1.138371944,0.127508968,9.846647242
11529.955173019,Costa Rica,01-01-2015,35.086173130,57.834508421,51060,2926,19.096700372,0.687304258,0.145851940,99.409804,38.33,,7537.9,14296.03177,95.872346259,0.801982005,9.887063288,,0.436650008,,13.253994216,28.554894071,0.306994051,0.232517064,,,,,59.76295014,,,56441920821.0806,0.669974029,0.201144516,0.492776275,0.161980912,0.664466143,0.208243251,6.873499870,5.51982594,26.166948089,48.4,14.522,5.034,79.086,4895242,1132661,1.151597261,0.129288048,11.378395593
11899.813983375,Costa Rica,01-01-2016,34.802193498,58.155111633,51060,2926,20.331379163,0.678494036,0.145910367,99.5,34.11,,8008.9,15103.53237,96.850861731,-0.017478851,9.493883465,,0.443349987,,13.510854335,27.146733417,0.284244061,0.219699100,,,,72.03625,65.88044919,2.64897,,58847019609.6549,0.648553014,0.206087306,0.431207210,0.171015069,0.526479542,0.213335425,6.893959999,5.36528826,25.039671924,48.7,14.145,4.986,79.459,4945205,1101050,1.117966652,0.125606939,11.688089776
12118.133624817,Costa Rica,01-01-2017,34.880532707,58.475714845,51060,2926,20.548219162,0.432417333,0.131310165,99.6,33.33,,8173.5,15440.86498,97.803407756,1.625906930,8.269830326,,0.425870001,,13.244102554,25.396728375,0.222507447,0.222123206,0.619,,,77.916666667,71.58166462,,,60516044657.2254,0.597006142,0.213935792,0.428042173,0.163181841,0.433457106,0.205978915,7.069809914,5.1788969,23.076541169,48.3,13.926,5.18,79.377,4993842,1070680,1.121756196,0.126255229,12.074872621
12383.149952276,Costa Rica,01-01-2018,34.909909910,58.796122209,51060,2926,22.368960806,0.501532555,0.137193039,99.7,33.13,,8166.6,15749.85459,98.721778300,2.221114615,8.739207219,,0.371439993,,13.182148685,28.919224827,0.352696747,0.216051057,0.603258789,,,76.689166667,73.47972844,2.79,,62420164991.5374,0.453240991,0.212307975,0.467701107,0.151825592,0.476172715,0.206044436,6.769919872,5.27453423,23.621087669,48,13.562,5.276,79.484,5040734,1041416,1.119108796,0.129249141,11.605452698
12669.341154935,Costa Rica,01-01-2019,34.782608696,59.116725421,51060,2926,24.093180362,0.627239466,0.147777990,99.71,33.42,,7956.4,15718.67899,99.579553467,2.096046353,6.024715568,,,,13.374207611,29.638226349,0.347733319,0.229365721,,74,,79.777916667,81.20259644,,,64417670521.1842,0.430242807,0.229520440,0.529437542,0.154261708,0.544661999,0.203257471,6.738080025,5.23799706,20.715601093,48.2,12.847,5.468,79.427,5084532,1013042,1.094360948,0.123302661,11.072799923
13693.500029269,Croatia,01-01-2010,23.833178472,34.307769280,55964,1113,25.390644285,0.023101466,0.141443595,100,29.75,3922.310866882,19457.3,26151.57551,76.753395040,1.030555053,9.360439302,,0.732339978,65.523899762,19.457877757,41.976905994,0.581434488,0.225089997,0.693299353,,,,56.55,2.77,1.681190044,58819429750.2234,0.608463645,0.255335242,0.080469035,0.143186182,0.489483297,0.185852662,4.227210045,6.69001961,31.1,32.4,9.8,11.8,76.475609756,4295427,1926284,0.476428360,0.133147687,1.419192333
14655.874388197,Croatia,01-01-2011,23.695590022,34.314916732,55964,1113,26.241169481,0.027720679,0.135335177,100,27.16,3900.601361204,19027.6,25868.53541,76.488849975,2.272727273,7.884815344,,0.738470018,72.106899049,18.872120653,42.105698671,0.502175212,0.219826460,,,,,57.78997899,,1.751567073,62736258335.3541,0.623747110,0.248428449,0.109395981,0.134533092,0.442892551,0.175368145,4.125649929,6.30423164,32.6,32.3,9.6,11.9,76.775609756,4280622,1912496,0.521082401,0.128884807,1.125960125
13439.664555519,Croatia,01-01-2012,23.783146308,34.322064184,55964,1113,28.370856811,-0.025457293,0.123361498,100,29.4,3819.280253485,17403,23888.27888,76.255414195,3.412073491,7.947454374,,0.739560008,76.588721173,19.418658022,41.713594248,0.675028205,0.208503187,,,,,61.93997315,3.16,1.670357718,57354547991.2213,0.606891453,0.219665527,0.145079002,0.130108804,0.353815705,0.181642860,5.221613884,6.3646965,32.6,32.5,9.8,12.1,76.924390244,4267558,1898807,0.540830553,0.119478688,1.177395530
13979.185560296,Croatia,01-01-2013,28.005503538,34.329211636,55964,1113,26.325152478,0.107682623,0.120586522,100,32.82,3754.268697736,17010.6,22803.44883,76.043331427,2.216582064,8.443268703,,0.798169971,87.660682583,19.927197864,41.376087215,0.675976753,0.193529874,,,51.9,,66.7476,,1.625009302,59491066217.9088,0.642667890,0.225787356,0.178020224,0.131069943,0.369632989,0.182338491,4.538440228,5.47827482,29.9,32,9.4,11.8,77.126829268,4255689,1885015,0.513741314,0.117903799,1.067569366
14001.160343896,Croatia,01-01-2014,26.954828104,34.336359088,55964,1113,27.494513827,0.201164097,0.119011506,100,33.6,3714.382988442,16236.4,21998.12626,75.734204131,-0.215196160,8.420019467,,0.772589982,93.541751739,19.598705029,41.943804750,0.677013695,0.204176322,,,,,68.57,3.052949,1.823181516,59342363988.804,0.619112372,0.192247406,0.218247041,0.137211248,0.276575357,0.190162286,5.176151276,5.56410217,29.3,32.1,9.3,12,77.478048780,4238389,1868155,0.514960289,0.124685392,0.840341627
12098.512025463,Croatia,01-01-2015,27.467657780,34.343506540,55964,1113,30.126793804,0.200334981,0.118749820,100,33.09,,16602.3,22609.48542,75.112643842,-0.464499005,,,0.828159988,95.877622565,20.495122067,41.359587603,0.458035767,0.206030563,,,,,69.84503592,,1.760576686,50857353544.2847,0.586513638,0.196433380,0.127141327,0.137024984,0.237562642,0.185423762,4.969085217,5.56926459,29.1,31.1,8.9,12.9,77.275609756,4203604,1843070,0.555522323,0.127105325,0.869603026
12579.922703148,Croatia,01-01-2016,27.624901723,34.381391609,55964,1113,32.357715893,0.156147197,0.123382360,100,31.83,,16876.8,22671.43852,74.589897077,-1.125000000,,,0.849950016,93.496561019,20.974921981,40.437617041,0.422897965,0.200039595,,,,66.433333333,72.69726967,3.160829,1.600350639,52512987755.9635,0.654191136,0.203295976,0.340458125,0.153430045,0.238647386,0.188440174,4.896224499,5.58271697,27.9,30.9,9,12.3,78.021951220,4174349,1819891,0.525383711,0.122539222,1.041728075
13592.254524062,Croatia,01-01-2017,26.749338861,34.515195483,55964,1113,34.697362124,0.059864528,0.114062227,100,29.79,,17407.9,23319.27005,73.699717676,1.129372103,,,0.847270012,86.969821993,21.135630707,39.443521783,0.535450637,0.200046286,0.723,,,61.02,67.09619204,,1.643592808,56061675144.3829,0.681904495,0.209813088,0.308140725,0.143238366,0.299436629,0.197260484,3.889219999,5.52650334,26.4,30.4,8.9,13,77.826829268,4124531,1787283,0.479182929,0.109447315,1.097206143
15040.036918279,Croatia,01-01-2018,26.517046673,34.559895647,55964,1113,35.382409132,0.046951234,0.123989016,100,32.83,,16433.4,22213.71599,73.044153384,1.500125010,,,0.951250017,83.828007030,20.906442979,38.817766370,0.514107943,0.200347409,0.729365647,,,66.521666667,75.29462599,3.1,1.552489920,61481309636.1289,0.793498814,0.208318025,0.301379770,0.137300074,0.489818364,0.197632849,3.945780039,5.57184922,24.8,29.7,9,12.9,78.070731707,4087843,1759939,0.446271420,0.112149946,0.576855823
15120.902902682,Croatia,01-01-2019,26.874419270,34.604567222,55964,1113,37.177038212,0.052742682,0.132180512,100,31.6,,16523.3,22302.06393,72.640501036,0.771820346,,,1.079630017,81.677058958,21.075036074,38.192959149,0.456991464,0.207311600,,51,35.6,68.454166667,79.07978368,,1.609303589,61470295887.8384,0.685416102,0.223971575,0.348271519,0.139356866,0.552517653,0.195965901,3.954370022,5.55397558,23.3,28.9,8.9,12.7,78.424390244,4065253,1738221,0.454199225,0.111259826,0.799079557
14269.908854933,Croatia,01-01-2020,26.894210150,34.651715511,55960,1113,24.941681928,0.177089244,0.137092009,100,32.37,,15626.9,21379.32606,72.331665475,0.154811375,,,1.242609978,98.779120047,20.062515794,45.132705113,0.425023794,0.220126405,0.709693968,,,73.673333333,78.32090004,,1.714581742,57760024673.9359,0.607223809,0.226481333,0.236004218,0.136636123,0.362314552,0.208771586,4.434420109,6.35798836,23.2,29.5,8.9,14.1,77.724390244,4047680,1718119,0.579718292,0.103270337,0.976355239
22778.122145310,Cyprus,01-01-2010,12.391774892,18.705627706,9240,498,57.200634359,0.969285846,0.189562485,100,6.5,4516.299219429,7898.4,9208.664533,122.260389610,2.430040841,,,0.442919999,,23.114920195,39.074240903,1.526511192,0.238016546,0.686361969,,,,52.99,3.13,1.852924551,25732125693.847,0.452444822,0.243547097,1.209607244,0.163558453,1.421023250,0.246133357,6.525599957,2.98153758,24.6,31.5,12.045,6.412,79.665,1129686,366572,1.023390651,0.146708935,0.708161696
24072.368293279,Cyprus,01-01-2011,12.586580087,18.702813853,9240,498,58.819626290,0.859248042,0.187386110,100,7.6,4164.752691064,7634.6,8960.971704,123.927056277,3.289449396,,,0.452630013,,23.214120786,40.207982282,1.557888627,0.232546419,,,,,56.85989235,,1.737832091,27564931919.4782,0.607984483,0.244249582,1.065313101,0.155312493,1.231003046,0.247781217,6.520420074,3.05716181,24.6,32.6,11.507,6.354,79.999,1145086,373229,1.053583145,0.146393061,0.785967168
21596.268512972,Cyprus,01-01-2012,12.651515152,18.7,9240,498,61.704355691,1.243302345,0.175937667,100,8.6,3960.033063682,7098.8,8444.283423,125.168398268,2.389054100,,,0.437649995,,23.400299278,41.362029923,1.383601069,0.229787514,,,,,60.6898684,3.24,1.654751702,24977293926.2891,0.635126054,0.226807356,1.093559384,0.164963275,1.124545097,0.262719721,5.911854744,3.00964808,27.1,34.3,11.762,6.439,80.109,1156556,378645,1.022023559,0.144135207,1.902198466
20479.948192675,Cyprus,01-01-2013,11.778138528,18.697186147,9240,498,73.316697519,1.238514423,0.177175760,100,9.73,3516.805944979,6427.7,7739.793469,126.295238095,-0.399357676,,,0.484849989,,23.580482254,42.437977241,1.360445738,0.224755630,,,,,65.4548,,1.607009090,23899444182.51,0.563347161,0.231508240,1.030020833,0.166616127,0.910857201,0.258257091,6.467470169,3.16395736,27.8,37,11.088,6.399,80.402,1166968,383501,0.980822682,0.140256181,1.028305391
19673.820719206,Cyprus,01-01-2014,11.794372294,18.694372294,9240,498,81.439141343,1.071142793,0.167296931,100,9.49,3548.868092048,6811.8,8137.045114,127.380411255,-1.354988854,,,0.512049973,,24.790361948,48.986925594,1.135932565,0.243148312,,,,,69.33,3.000577,1.542601960,23155988617.4023,0.551882088,0.200113058,1.074913144,0.182040319,1.094099283,0.232221752,6.421110153,2.95597911,27.4,35.6,11.163,6.317,80.771,1176995,388043,1.019994974,0.154293895,0.934583409
16712.563478327,Cyprus,01-01-2015,13.709956710,18.691558442,9240,498,87.235443016,0.972112000,0.168494254,100,10.41,,6851.9,8213.804434,128.493506494,-2.096997691,,,0.475290000,,24.128326396,39.366495976,1.018330455,0.243520737,,,,,71.71574092,,1.647667627,19842492366.5477,0.542449117,0.204930633,1.010877728,0.179269627,1.047650456,0.229512617,6.304910183,2.86666012,28.9,34,11.208,6.358,80.966,1187280,392444,1.031601667,0.153055891,1.263391955
